Year,SLIE,Breakup_DOY,Breakup_Uncertainty,Community,Latitude,Longitude,Region,Mean_Breakup_DOY,Mean_SLIE,Breakup_Anomaly,SLIE_Anomaly
2013,7.51930127598176,160.0,6.0,Unalakleet,63.8828,-160.798,Southern,147.97826086956522,11.033191130320654,12.021739130434781,-3.5138898543388946
2014,9.37955524089831,135.0,4.0,Unalakleet,63.8828,-160.798,Southern,147.97826086956522,11.033191130320654,-12.978260869565219,-1.653635889422345
2015,9.89630242389009,140.5,3.0,Unalakleet,63.8828,-160.798,Southern,147.97826086956522,11.033191130320654,-7.478260869565219,-1.1368887064305646
2016,11.0699160542567,124.5,1.0,Unalakleet,63.8828,-160.798,Southern,147.97826086956522,11.033191130320654,-23.47826086956522,0.03672492393604543
2017,19.734169574262,143.5,1.0,Unalakleet,63.8828,-160.798,Southern,147.97826086956522,11.033191130320654,-4.478260869565219,8.700978443941347
2018,5.70517319554616,138.5,3.0,Unalakleet,63.8828,-160.798,Southern,147.97826086956522,11.033191130320654,-9.478260869565219,-5.328017934774494
2019,1.45908475411977,130.5,9.0,Unalakleet,63.8828,-160.798,Southern,147.97826086956522,11.033191130320654,-17.47826086956522,-9.574106376200884
2020,13.29262172069,145.0,2.0,Unalakleet,63.8828,-160.798,Southern,147.97826086956522,11.033191130320654,-2.9782608695652186,2.2594305903693463
2021,6.63494979167272,146.5,1.0,Unalakleet,63.8828,-160.798,Southern,147.97826086956522,11.033191130320654,-1.4782608695652186,-4.398241338647934
2022,9.82795658519981,147.0,4.0,Unalakleet,63.8828,-160.798,Southern,147.97826086956522,11.033191130320654,-0.9782608695652186,-1.2052345451208435
2000,18.9641491850713,189.0,2.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,19.63043478260869,5.118976416371028
2001,6.60764402628516,175.5,21.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,6.130434782608688,-7.237528742415111
2002,10.2275193933459,159.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,-9.869565217391312,-3.6176533753543705
2003,10.1386453201939,162.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,-6.869565217391312,-3.706527448506371
2004,9.99247641615383,161.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,-7.869565217391312,-3.8526963525464417
2005,14.0796559771097,174.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,5.130434782608688,0.23448320840942927
2006,30.3466902248217,187.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,18.13043478260869,16.501517456121427
2007,33.4626356416552,170.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,1.1304347826086882,19.617462872954924
2008,7.61812300222529,178.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,9.130434782608688,-6.227049766474981
2009,17.5857769790747,169.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,0.13043478260868824,3.74060421037443
2010,11.7492433527279,173.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,4.130434782608688,-2.095929415972371
2011,18.6816196593821,178.0,2.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,8.630434782608688,4.836446890681829
2012,20.7444037796379,182.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,13.130434782608688,6.899231010937628
2013,5.5801858272954,176.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,7.130434782608688,-8.264986941404871
2014,14.2236154946176,164.0,2.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,-5.369565217391312,0.3784427259173295
2015,15.7029209053246,161.0,2.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,-8.369565217391312,1.8577481366243287
2016,3.09633481982668,136.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,-32.86956521739131,-10.748837948873591
2017,23.5711784490082,170.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,1.1304347826086882,9.72600568030793
2018,5.53523569522862,138.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,-30.86956521739131,-8.309937073471652
2019,6.90777327212178,165.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,-3.8695652173913118,-6.937399496578491
2020,13.7579938378611,182.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,13.130434782608688,-0.08717893083917083
2021,7.84428961626888,162.5,7.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,-6.869565217391312,-6.000883152431391
2022,12.0208628048688,175.5,1.0,Point Lay,69.7329,-163.0053,Northern,169.3695652173913,13.845172768700271,6.130434782608688,-1.824309963831471
2000,94.8826019939772,180.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,15.84782608695653,23.801618065740257
2001,17.6416064763208,174.5,23.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,9.84782608695653,-53.439377451916144
2002,80.4423824801591,161.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,-3.1521739130434696,9.36139855192215
2003,87.2336238228356,161.5,3.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,-3.1521739130434696,16.15263989459865
2004,54.357584202197,154.0,2.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,-10.65217391304347,-16.723399726039943
2005,83.4694699731329,164.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,-0.1521739130434696,12.388486044895956
2006,36.277139877643,174.5,3.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,9.84782608695653,-34.803844050593945
2007,106.894559106595,170.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,5.84782608695653,35.81357517835805
2008,108.788928248261,169.5,7.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,4.84782608695653,37.707944320024055
2009,22.7436290705271,161.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,-3.1521739130434696,-48.33735485770985
2010,123.147758146082,172.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,7.84782608695653,52.06677421784505
2011,24.5978523450757,159.5,3.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,-5.15217391304347,-46.483131583161246
2012,120.091076686339,176.0,2.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,11.34782608695653,49.01009275810205
2013,77.9597663277988,169.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,4.84782608695653,6.878782399561857
2014,56.225118814833,162.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,-2.1521739130434696,-14.855865113403944
2015,91.2605291321581,152.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,-12.15217391304347,20.17954520392115
2016,117.029002145895,152.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,-12.15217391304347,45.94801821765806
2017,75.2177888736774,165.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,0.8478260869565304,4.13680494544046
2018,18.6035817738092,149.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,-15.15217391304347,-52.47740215442775
2019,13.8102693183275,145.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,-19.15217391304347,-57.27071460990945
2020,87.2372238759088,165.5,1.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,0.8478260869565304,16.15623994767185
2021,50.8871099111246,169.0,2.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,4.34782608695653,-20.19387401711235
2022,86.064027746772,174.5,7.0,Deering,66.0752,-162.7163,Northern,164.65217391304347,71.08098392823695,9.84782608695653,14.983043818535052
2000,18.5315703620994,180.5,1.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,19.391304347826093,4.874450521362842
2001,7.46988364283177,175.5,21.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,14.391304347826093,-6.187236197904789
2002,14.2611452367635,147.5,1.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,-13.608695652173907,0.604025396026941
2003,9.68474036655492,150.5,3.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,-10.608695652173907,-3.97237947418164
2004,11.6528519323696,158.5,1.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,-2.608695652173907,-2.004267908366959
2005,11.3967192828941,169.0,2.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,7.891304347826093,-2.260400557842459
2006,22.7957828664473,167.5,1.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,6.391304347826093,9.138663025710741
2007,14.0146669401175,162.5,1.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,1.3913043478260931,0.3575470993809411
2008,9.91976970712776,169.5,7.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,8.391304347826093,-3.7373501336087998
2009,16.9646713442029,163.5,1.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,2.391304347826093,3.307551503466339
2010,9.70130535394557,174.5,1.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,13.391304347826093,-3.95581448679099
2011,16.6646853815344,161.5,1.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,0.39130434782609314,3.0075655407978417
2012,12.6735609237696,170.5,1.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,9.391304347826093,-0.9835589169669596
2013,19.2437771261499,175.5,3.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,14.391304347826093,5.586657285413342
2014,13.2964196256932,159.5,7.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,-1.6086956521739069,-0.3607002150433587
2015,14.6523607888657,150.0,2.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,-11.108695652173907,0.9952409481291404
2016,8.45576954549641,154.5,1.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,-6.608695652173907,-5.2013502952401485
2017,15.0555174564661,151.5,1.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,-9.608695652173907,1.3983976157295412
2018,7.32660302223401,150.0,2.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,-11.108695652173907,-6.3305168185025495
2019,5.25686453141491,148.5,3.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,-12.608695652173907,-8.40025530932165
2020,26.2150718424266,153.5,1.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,-7.608695652173907,12.55795200169004
2021,11.5905267156004,152.0,2.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,-9.108695652173907,-2.0665931251361584
2022,17.2894923419353,159.5,1.0,Wales,65.6092,-168.0879,Northern,161.1086956521739,13.65711984073656,-1.6086956521739069,3.6323725011987413
2000,8.89958759220916,139.5,1.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,14.608695652173907,1.925006589249156
2001,3.53546174263298,134.5,1.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,9.608695652173907,-3.439119260327024
2002,6.54863187208616,127.0,12.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,2.108695652173907,-0.42594913087384434
2003,4.44312547659738,115.0,2.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,-9.891304347826093,-2.531455526362624
2004,6.37521925186793,116.0,2.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,-8.891304347826093,-0.5993617510920748
2005,4.44466972956483,121.5,1.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,-3.391304347826093,-2.5299112733951743
2006,9.01547712061248,146.5,1.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,21.608695652173907,2.0408961176524762
2007,8.50724789287803,126.0,10.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,1.1086956521739069,1.5326668899180262
2008,9.67122949901264,140.5,1.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,15.608695652173907,2.696648496052635
2009,10.122267984232,132.5,1.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,7.608695652173907,3.1476869812719954
2010,8.88404359669668,133.0,10.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,8.108695652173907,1.9094625937366754
2011,8.38012766748977,129.5,1.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,4.608695652173907,1.4055466645297656
2012,9.51437114391163,142.0,2.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,17.108695652173907,2.5397901409516255
2013,7.49194403677146,146.5,1.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,21.608695652173907,0.5173630338114554
2014,4.25653761870583,109.5,5.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,-15.391304347826093,-2.718043384254174
2015,5.78598107520299,111.0,8.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,-13.891304347826093,-1.1885999277570143
2016,3.5983401911076,102.5,1.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,-22.391304347826093,-3.3762408118524045
2017,9.58296508992715,120.0,4.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,-4.891304347826093,2.6083840869671455
2018,4.08624592111052,117.5,17.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,-7.391304347826093,-2.888335081849484
2019,3.03345118304635,99.0,6.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,-25.891304347826093,-3.9411298199136544
2020,8.91102097372238,120.0,2.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,-4.891304347826093,1.9364399707623754
2021,7.40638984097394,126.5,1.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,1.6086956521739069,0.43180883801393577
2022,7.92102656772022,116.5,1.0,Kongiganak,59.9608,-162.8811,Southern,124.8913043478261,6.974581002960004,-8.391304347826093,0.9464455647602152
